rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,exp_version,total_time_on_task,success,timeout,failed_images,failed_audio,failed_video,view_history,task,task_trial_num,block,state,arm_outcomes,order,task_number,seed_number,arm_chosen,points_won,task_config,completed_full_task,used_keys
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2201,3164266,0.0-17.0-1.0-1.18,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,18.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2202,3165078,0.0-17.0-1.0-2.18,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,18.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
427.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2203,3166008,0.0-17.0-1.0-0.19,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,19.0,0.0,2.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2204,3166418,0.0-17.0-1.0-1.19,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,19.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2205,3167223,0.0-17.0-1.0-2.19,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,19.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
94.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2206,3167819,0.0-17.0-1.0-0.20,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,20.0,0.0,1.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2207,3168226,0.0-17.0-1.0-1.20,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,20.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2208,3169052,0.0-17.0-1.0-2.20,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,20.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
108.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2209,3169671,0.0-17.0-1.0-0.21,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,21.0,0.0,2.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2210,3170082,0.0-17.0-1.0-1.21,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,21.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2211,3170892,0.0-17.0-1.0-2.21,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,21.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
491.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2212,3171888,0.0-17.0-1.0-0.22,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,22.0,0.0,1.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2213,3172303,0.0-17.0-1.0-1.22,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,22.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2214,3173137,0.0-17.0-1.0-2.22,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,22.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
1179.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2215,3174828,0.0-17.0-1.0-0.23,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,23.0,0.0,0.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2216,3175236,0.0-17.0-1.0-1.23,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,23.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
